umap1,umap2
14.004942,12.708489
13.607836,11.23666
8.964652,11.548033
3.441329,-1.4080138
7.5173907,10.255801
-7.160446,5.782949
10.25646,11.79931
-2.9231045,18.393085
-1.996623,10.436037
-1.942259,6.112695
14.8673115,11.731668
-3.365157,17.719227
14.243109,11.182164
-1.7961446,5.523169
3.8998094,6.9098043
-0.4886483,8.86873
7.7389746,10.466394
5.5755286,8.778932
-2.3048754,5.626477
-1.0118716,9.217463
5.5917845,8.800769
8.593654,11.967645
-4.0620856,5.6164985
10.38602,11.4939
-1.4288954,8.826277
8.43577,12.350107
-2.9857914,17.196905
7.288223,10.189322
4.9997826,8.282195
-0.8676844,9.172127
14.312218,11.653721
-2.3258922,5.4706144
-1.0466067,8.163266
6.6077332,5.1775045
13.581437,11.332196
2.2913768,13.948221
13.481043,12.786708
-3.8849218,6.055527
-4.4242554,4.873121
7.0386243,5.5657425
-3.805997,4.5109744
14.032685,11.923591
15.066492,11.041177
15.186265,11.65469
2.9163477,5.7380676
-4.8408275,5.4704366
-1.4168053,8.914587
14.450386,11.34293
13.383709,12.022126
-7.0952616,5.9182453
14.962666,11.60221
13.605434,11.608015
-4.1030345,5.491887
-0.1559327,7.1740866
-1.4608946,9.230997
2.8349934,5.6806693
-5.20274,5.614534
14.316695,-3.0515203
14.179276,11.577578
-3.6665068,4.909983
14.483194,12.401969
-0.30602124,8.242664
12.33383,-3.0557523
-3.05689,18.142351
-4.388074,4.9108357
12.773416,-2.8923893
-1.1165886,8.859655
-3.5820463,6.3011675
13.383005,12.707667
13.164543,12.390184
-2.1280777,5.517186
8.607523,12.011132
-0.077788636,7.7751164
12.451684,-2.9871886
8.426243,12.325736
7.5729804,4.8232594
-4.441277,4.8053217
6.74686,5.1495867
15.403483,10.774563
11.383114,12.041403
-3.1086571,17.768425
-2.170099,8.702616
-4.8907576,5.793267
9.860802,11.65814
14.2506075,11.6071205
-0.005977629,8.092931
3.8573468,5.3572817
9.133437,10.394883
-2.217438,8.860174
0.33683473,8.737195
7.503536,4.9758224
6.6502886,9.82571
14.375411,11.583945
-0.41669497,8.027865
8.169711,10.961708
-1.5090413,9.524494
7.6749005,11.222246
-1.5534118,9.021307
2.5270782,5.7895503
-5.1331897,5.2603927
-3.302777,5.862319
-2.2975543,17.967365
10.482108,12.035027
5.0096684,8.298987
13.188259,12.315556
10.29806,11.598078
5.7236614,8.903262
-2.433516,9.683657
3.4042068,-1.3671267
-2.8568923,18.544752
8.409469,11.734802
-0.37812832,8.938073
-2.3046427,17.877777
-4.0567613,5.8888407
0.0047129076,7.9952474
-1.6711794,8.044177
-1.0017099,10.784581
-3.872144,5.8790703
-4.4002576,5.439104
13.563866,12.269861
14.0792885,11.342437
-0.967505,9.240648
-1.1563107,8.125883
3.37862,-1.3240545
9.5120535,11.324851
15.26307,11.735731
13.322045,11.430159
10.695773,12.140647
1.8326731,5.7611847
3.141168,-1.0842515
10.130692,11.833403
6.5995007,5.1558223
6.709181,5.2393346
-2.5323193,18.151495
-4.925758,5.4225693
8.254457,10.890104
10.227738,12.116544
7.845389,11.004661
-4.9557967,4.81773
14.531577,11.372356
13.470632,12.529637
8.500545,11.28976
-4.289821,5.6981807
10.441629,11.983214
-2.6429534,5.3966026
7.62602,-2.4419305
0.16575982,6.073116
-5.218604,5.784033
14.578078,11.621764
-1.4034733,8.204214
3.2760286,5.675959
-5.4832826,5.495618
-3.6946115,5.08673
-4.600262,4.620226
3.0960987,5.8307557
8.974751,12.160452
8.002445,11.153268
14.964911,11.536372
5.499124,8.712554
-5.1583524,5.725901
14.151572,11.863031
-1.346314,8.263839
-3.8672156,4.8103786
0.07733438,7.660786
-2.585992,17.542974
7.970476,11.853722
14.894431,11.930379
-2.8387413,18.515627
2.5973568,13.629161
-4.034321,5.895718
9.470559,12.198351
8.664114,10.700736
5.023642,6.2299147
7.728575,10.436117
-3.7434895,5.8836737
14.138701,-2.886472
-3.1855896,17.778389
-2.0313556,9.561722
9.5120535,11.861326
-2.0768952,9.256128
13.55398,12.140854
15.637267,10.549773
-0.21869224,7.272064
-4.152288,5.831307
13.583604,11.45084
2.087941,13.957984
15.1443405,11.397378
6.1869226,9.331583
-4.1885505,5.618424
-4.7617393,5.061056
-3.6245644,5.945293
-3.5151253,4.6749816
-2.4268267,9.0805435
14.034197,11.097362
-1.7498074,10.923726
9.579482,11.97848
8.692437,12.406959
-0.31292108,8.012355
-5.387086,6.0277586
2.3010156,5.7016244
-2.567014,8.857028
2.5508487,13.671281
-0.412922,7.6920543
-1.9990407,9.30683
15.054227,11.735399
3.4889066,-1.3937391
-0.18588218,7.218935
-1.8321095,9.508611
14.755325,11.910943
-0.21460801,8.292402
0.19321549,5.776014
-5.0739455,5.4457846
7.3182034,5.0360975
14.49371,11.784828
-2.4181464,17.57735
-2.0357094,8.187416
7.6404867,-2.4573212
-3.050138,17.502386
4.609973,5.988132
7.60374,10.313153
8.681692,11.468151
-1.371987,9.264848
10.738039,11.872126
-5.302868,5.2219114
-1.2838063,9.088232
8.682254,10.508372
9.082667,10.436229
11.0971775,12.006736
-1.9875622,8.807098
-4.641122,5.511281
-0.046444416,7.573935
6.203164,5.960038
3.7457075,5.7927766
0.04548224,7.126816
-5.427867,5.7518725
13.033106,12.144518
3.9012883,5.394692
-1.3054587,8.380101
-4.137283,5.4669766
